tvk,code,taxon
NBNSYS0000005231,2,Eupithecia sinuosaria
NBNSYS0000005256,1,Proserpinus proserpina
NBNSYS0000005281,3,Aporophyla lueneburgensis
NBNSYS0000005284,3,Mniotype solieri
NBNSYS0000005290,5,Polyphaenis sericata
NBNSYS0000005307,1,Hepialus humuli
NBNSYS0000005341,4,Monochroa moyses
NBNSYS0000005356,2,Phyllonorycter leucographella
NBNSYS0000005366,4,Scrobipalpa pauperella
NBNSYS0000005367,2,Prolita sexpunctella
NBNSYS0000005661,1,Zeuzera pyrina
NBNSYS0000005662,1,Cossus cossus
NBNSYS0000005663,3,Adscita statices
NBNSYS0000005670,1,Zygaena filipendulae
NBNSYS0000005673,3,Zygaena trifolii
NBNSYS0000005677,3,Zygaena lonicerae
NBNSYS0000005683,1,Apoda limacodes
NBNSYS0000005685,2,Sesia apiformis
NBNSYS0000005687,1,Paranthrene tabaniformis
NBNSYS0000005688,1,Synanthedon tipuliformis
NBNSYS0000005689,1,Synanthedon vespiformis
NBNSYS0000005691,1,Synanthedon scoliaeformis
NBNSYS0000005692,1,Synanthedon flaviventris
NBNSYS0000005693,1,Synanthedon andrenaeformis
NBNSYS0000005694,1,Synanthedon myopaeformis
NBNSYS0000005696,1,Synanthedon culiciformis
NBNSYS0000005700,1,Poecilocampa populi
NBNSYS0000005701,1,Trichiura crataegi
NBNSYS0000005702,1,Eriogaster lanestris
NBNSYS0000005703,1,Malacosoma neustria
NBNSYS0000005704,2,Malacosoma castrensis
NBNSYS0000005707,1,Lasiocampa quercus
NBNSYS0000005710,1,Macrothylacia rubi
NBNSYS0000005711,1,Dendrolimus pini
NBNSYS0000005712,1,Euthrix potatoria
NBNSYS0000005713,1,Phyllodesma ilicifolia
NBNSYS0000005714,1,Gastropacha quercifolia
NBNSYS0000005716,1,Endromis versicolora
NBNSYS0000005717,1,Falcaria lacertinaria
NBNSYS0000005720,1,Drepana falcataria
NBNSYS0000005721,3,Drepana curvatula
NBNSYS0000005722,1,Sabra harpagula
NBNSYS0000005723,1,Cilix glaucata
NBNSYS0000005724,1,Thyatira batis
NBNSYS0000005725,1,Habrosyne pyritoides
NBNSYS0000005730,2,Ochropacha duplaris
NBNSYS0000005732,1,Achlya flavicornis
NBNSYS0000005733,1,Polyploca ridens
NBNSYS0000005734,2,Archiearis parthenias
NBNSYS0000005737,1,Aplasta ononaria
NBNSYS0000005739,1,Geometra papilionaria
NBNSYS0000005743,2,Chlorissa viridata
NBNSYS0000005745,2,Thalera fimbrialis
NBNSYS0000005747,2,Jodis lactearia
NBNSYS0000005748,2,Cyclophora pendularia
NBNSYS0000005750,1,Cyclophora albipunctata
NBNSYS0000005752,3,Cyclophora porata
NBNSYS0000005753,2,Cyclophora punctaria
NBNSYS0000005756,1,Scopula immorata
NBNSYS0000005757,2,Scopula nigropunctata
NBNSYS0000005760,1,Scopula ornata
NBNSYS0000005761,1,Scopula rubiginata
NBNSYS0000005762,1,Scopula marginepunctata
NBNSYS0000005765,2,Scopula immutata
NBNSYS0000005766,2,Scopula floslactata
NBNSYS0000005770,2,Idaea serpentata
NBNSYS0000005771,2,Idaea muricata
NBNSYS0000005775,2,Idaea biselata
NBNSYS0000005778,2,Idaea fuscovenosa
NBNSYS0000005779,3,Idaea humiliata
NBNSYS0000005780,2,Idaea seriata
NBNSYS0000005781,2,Idaea dimidiata
NBNSYS0000005782,2,Idaea subsericeata
NBNSYS0000005784,2,Idaea trigeminata
NBNSYS0000005785,1,Idaea emarginata
NBNSYS0000005786,1,Idaea aversata
NBNSYS0000005788,2,Idaea straminata
NBNSYS0000005789,1,Rhodometra sacraria
NBNSYS0000005791,1,Phibalapteryx virgata
NBNSYS0000005792,1,Orthonama vittata
NBNSYS0000005794,2,Xanthorhoe biriviata
NBNSYS0000005795,1,Xanthorhoe designata
NBNSYS0000005800,2,Xanthorhoe ferrugata
NBNSYS0000005803,1,Xanthorhoe fluctuata
NBNSYS0000005804,5,Scotopteryx moeniata
NBNSYS0000005807,1,Scotopteryx chenopodiata
NBNSYS0000005809,3,Scotopteryx mucronata
NBNSYS0000005814,1,Catarhoe cuculata
NBNSYS0000005815,2,Epirrhoe tristata
NBNSYS0000005819,2,Costaconvexa polygrammata
NBNSYS0000005825,1,Larentia clavaria
NBNSYS0000005828,1,Mesoleuca albicillata
NBNSYS0000005829,1,Pelurga comitata
NBNSYS0000005831,2,Lampropteryx otregiata
NBNSYS0000005832,1,Cosmorhoe ocellata
NBNSYS0000005834,1,Eulithis prunata
NBNSYS0000005835,1,Eulithis testata
NBNSYS0000005836,2,Eulithis populata
NBNSYS0000005837,2,Eulithis mellinata
NBNSYS0000005840,2,Chloroclysta siterata
NBNSYS0000005841,2,Chloroclysta miata
NBNSYS0000005845,1,Cidaria fulvata
NBNSYS0000005850,2,Thera cognata
NBNSYS0000005851,1,Thera juniperata
NBNSYS0000005853,1,Electrophaes corylata
NBNSYS0000005855,2,Colostygia multistrigaria
NBNSYS0000005856,1,Colostygia pectinataria
NBNSYS0000005857,1,Hydriomena furcata
NBNSYS0000005867,2,Rheumaptera hastata
NBNSYS0000005870,2,Triphosa dubitata
NBNSYS0000005872,2,Philereme transversata
NBNSYS0000005873,2,Euphyia biangulata
NBNSYS0000005874,2,Euphyia unangulata
NBNSYS0000005876,4,Epirrita christyi
NBNSYS0000005877,3,Epirrita autumnata
NBNSYS0000005879,2,Operophtera brumata
NBNSYS0000005880,2,Operophtera fagata
NBNSYS0000005882,2,Perizoma affinitata
NBNSYS0000005883,2,Perizoma alchemillata
NBNSYS0000005884,2,Perizoma bifaciata
NBNSYS0000005890,1,Perizoma flavofasciata
NBNSYS0000005896,2,Eupithecia plumbeolata
NBNSYS0000005897,2,Eupithecia abietaria
NBNSYS0000005906,1,Eupithecia venosata
NBNSYS0000005912,2,Eupithecia intricata
NBNSYS0000005916,2,Eupithecia satyrata
NBNSYS0000005918,2,Eupithecia absinthiata
NBNSYS0000005920,2,Eupithecia assimilata
NBNSYS0000005921,3,Eupithecia expallidata
NBNSYS0000005922,2,Eupithecia vulgata
NBNSYS0000005925,2,Eupithecia subfuscata
NBNSYS0000005926,2,Eupithecia icterata
NBNSYS0000005927,2,Eupithecia succenturiata
NBNSYS0000005930,2,Eupithecia simpliciata
NBNSYS0000005936,2,Eupithecia innotata
NBNSYS0000005939,3,Eupithecia virgaureata
NBNSYS0000005940,2,Eupithecia abbreviata
NBNSYS0000005943,1,Eupithecia phoeniceata
NBNSYS0000005945,2,Eupithecia tantillaria
NBNSYS0000005946,1,Chloroclystis v-ata
NBNSYS0000005950,1,Gymnoscelis rufifasciata
NBNSYS0000005951,2,Anticollix sparsata
NBNSYS0000005954,1,Chesias rufata
NBNSYS0000005958,2,Aplocera plagiata
NBNSYS0000005961,1,Odezia atrata
NBNSYS0000005964,2,Venusia cambrica
NBNSYS0000005965,1,Euchoeca nebulata
NBNSYS0000005966,2,Asthena albulata
NBNSYS0000005967,1,Hydrelia flammeolaria
NBNSYS0000005969,1,Minoa murinata
NBNSYS0000005970,2,Lobophora halterata
NBNSYS0000005972,2,Trichopteryx carpinata
NBNSYS0000005973,2,Pterapherapteryx sexalata
NBNSYS0000005975,1,Abraxas grossulariata
NBNSYS0000005976,1,Abraxas sylvata
NBNSYS0000005978,1,Lomaspilis marginata
NBNSYS0000005990,1,Isturgia limbaria
NBNSYS0000005993,1,Petrophora chlorosata
NBNSYS0000005994,1,Plagodis pulveraria
NBNSYS0000005995,1,Plagodis dolabraria
NBNSYS0000005997,1,Opisthograptis luteolata
NBNSYS0000005998,1,Epione repandaria
NBNSYS0000006000,1,Pseudopanthera macularia
NBNSYS0000006001,1,Apeira syringaria
NBNSYS0000006002,1,Ennomos autumnaria
NBNSYS0000006003,2,Ennomos quercinaria
NBNSYS0000006004,1,Ennomos alniaria
NBNSYS0000006005,1,Ennomos fuscantaria
NBNSYS0000006008,1,Selenia dentaria
NBNSYS0000006010,2,Selenia tetralunaria
NBNSYS0000006011,1,Odontopera bidentata
NBNSYS0000006012,1,Crocallis elinguaria
NBNSYS0000006013,1,Ourapteryx sambucaria
NBNSYS0000006015,1,Angerona prunaria
NBNSYS0000006018,1,Lycia hirtaria
NBNSYS0000006021,1,Biston strataria
NBNSYS0000006022,1,Biston betularia
NBNSYS0000006026,1,Erannis defoliaria
NBNSYS0000006027,1,Menophra abruptaria
NBNSYS0000006030,1,Selidosema brunnearia
NBNSYS0000006032,2,Deileptenia ribeata
NBNSYS0000006033,2,Alcis repandata
NBNSYS0000006034,1,Alcis jubata
NBNSYS0000006037,1,Cleorodes lichenaria
NBNSYS0000006038,2,Fagivorina arenaria
NBNSYS0000006044,2,Ematurga atomaria
NBNSYS0000006046,1,Bupalus piniaria
NBNSYS0000006047,2,Cabera pusaria
NBNSYS0000006048,2,Cabera exanthemata
NBNSYS0000006049,1,Lomographa bimaculata
NBNSYS0000006052,2,Theria primaria
NBNSYS0000006054,1,Hylaea fasciaria
NBNSYS0000006058,1,Siona lineata
NBNSYS0000006060,2,Aspitates ochrearia
NBNSYS0000006061,1,Dyscia fagaria
NBNSYS0000006063,1,Agrius convolvuli
NBNSYS0000006064,1,Acherontia atropos
NBNSYS0000006067,1,Mimas tiliae
NBNSYS0000006068,1,Smerinthus ocellata
NBNSYS0000006069,1,Laothoe populi
NBNSYS0000006070,2,Hemaris tityus
NBNSYS0000006071,2,Hemaris fuciformis
NBNSYS0000006072,1,Macroglossum stellatarum
NBNSYS0000006073,1,Daphnis nerii
NBNSYS0000006074,2,Hyles euphorbiae
NBNSYS0000006077,1,Deilephila elpenor
NBNSYS0000006078,1,Deilephila porcellus
NBNSYS0000006079,1,Hippotion celerio
NBNSYS0000006080,1,Phalera bucephala
NBNSYS0000006081,1,Cerura vinula
NBNSYS0000006082,2,Furcula bicuspis
NBNSYS0000006083,2,Furcula furcula
NBNSYS0000006084,2,Furcula bifida
NBNSYS0000006085,1,Stauropus fagi
NBNSYS0000006090,2,Harpyia milhauseri
NBNSYS0000006091,1,Peridea anceps
NBNSYS0000006093,2,Pheosia tremula
NBNSYS0000006094,1,Ptilodon capucina
NBNSYS0000006097,1,Pterostoma palpina
NBNSYS0000006102,2,Gluphisia crenata
NBNSYS0000006103,1,Clostera pigra
NBNSYS0000006105,1,Clostera curtula
NBNSYS0000006106,1,Diloba caeruleocephala
NBNSYS0000006108,2,Thaumetopoea processionea
NBNSYS0000006112,1,Orgyia antiqua
NBNSYS0000006113,2,Dicallomera fascelina
NBNSYS0000006114,1,Calliteara pudibunda
NBNSYS0000006115,1,Euproctis chrysorrhoea
NBNSYS0000006116,1,Euproctis similis
NBNSYS0000006117,1,Leucoma salicis
NBNSYS0000006119,1,Lymantria monacha
NBNSYS0000006120,1,Lymantria dispar
NBNSYS0000006122,1,Setina irrorella
NBNSYS0000006123,1,Miltochrista miniata
NBNSYS0000006124,2,Nudaria mundana
NBNSYS0000006125,1,Atolmis rubricollis
NBNSYS0000006126,1,Cybosia mesomella
NBNSYS0000006127,2,Pelosia muscerda
NBNSYS0000006129,1,Eilema sororcula
NBNSYS0000006132,2,Eilema pygmaeola
NBNSYS0000006133,2,Eilema complana
NBNSYS0000006136,2,Eilema lurideola
NBNSYS0000006137,1,Lithosia quadra
NBNSYS0000006139,1,Coscinia cribraria
NBNSYS0000006140,1,Utetheisa pulchella
NBNSYS0000006142,1,Parasemia plantaginis
NBNSYS0000006143,1,Arctia caja
NBNSYS0000006145,1,Diacrisia sannio
NBNSYS0000006146,1,Spilosoma lubricipeda
NBNSYS0000006148,2,Spilosoma urticae
NBNSYS0000006149,1,Diaphora mendica
NBNSYS0000006150,1,Phragmatobia fuliginosa
NBNSYS0000006153,1,Euplagia quadripunctaria
NBNSYS0000006154,1,Callimorpha dominula
NBNSYS0000006155,1,Tyria jacobaeae
NBNSYS0000006163,1,Nola cucullatella
NBNSYS0000006167,2,Euxoa tritici
NBNSYS0000006169,2,Euxoa cursoria
NBNSYS0000006171,1,Agrotis vestigialis
NBNSYS0000006174,2,Agrotis clavis
NBNSYS0000006175,1,Agrotis exclamationis
NBNSYS0000006177,1,Agrotis ipsilon
NBNSYS0000006178,1,Agrotis puta
NBNSYS0000006183,1,Actinotia polyodon
NBNSYS0000006184,1,Axylia putris
NBNSYS0000006185,1,Actebia praecox
NBNSYS0000006186,2,Actebia fennica
NBNSYS0000006188,1,Ochropleura plecta
NBNSYS0000006189,1,Eugnorisma depuncta
NBNSYS0000006190,2,Standfussiana lucernea
NBNSYS0000006191,2,Rhyacia simulans
NBNSYS0000006193,1,Noctua pronuba
NBNSYS0000006194,2,Noctua orbona
NBNSYS0000006196,1,Noctua fimbriata
NBNSYS0000006200,1,Graphiphora augur
NBNSYS0000006214,2,Diarsia rubi
NBNSYS0000006215,3,Diarsia florida
NBNSYS0000006217,1,Xestia c-nigrum
NBNSYS0000006219,2,Xestia triangulum
NBNSYS0000006220,1,Xestia ashworthii
NBNSYS0000006224,1,Xestia sexstrigata
NBNSYS0000006226,1,Xestia agathina
NBNSYS0000006227,2,Naenia typica
NBNSYS0000006228,1,Eurois occulta
NBNSYS0000006233,1,Anarta myrtilli
NBNSYS0000006235,1,Anarta melanopa
NBNSYS0000006239,2,Polia bombycina
NBNSYS0000006241,2,Polia nebulosa
NBNSYS0000006245,1,Mamestra brassicae
NBNSYS0000006246,1,Melanchra persicariae
NBNSYS0000006248,2,Lacanobia w-latinum
NBNSYS0000006249,2,Lacanobia thalassina
NBNSYS0000006251,1,Lacanobia oleracea
NBNSYS0000006253,1,Papestra biren
NBNSYS0000006254,1,Ceramica pisi
NBNSYS0000006255,1,Hecatera bicolorata
NBNSYS0000006261,2,Hadena irregularis
NBNSYS0000006264,2,Hadena confusa
NBNSYS0000006265,1,Hadena albimacula
NBNSYS0000006266,2,Hadena bicruris
NBNSYS0000006268,1,Eriopygodes imbecilla
NBNSYS0000006269,1,Cerapteryx graminis
NBNSYS0000006271,2,Tholera decimalis
NBNSYS0000006274,1,Egira conspicillaris
NBNSYS0000006278,2,Orthosia populeti
NBNSYS0000006280,1,Orthosia cerasi
NBNSYS0000006281,1,Orthosia incerta
NBNSYS0000006283,1,Orthosia gothica
NBNSYS0000006284,1,Mythimna turca
NBNSYS0000006286,2,Mythimna ferrago
NBNSYS0000006290,2,Mythimna straminea
NBNSYS0000006292,2,Mythimna pallens
NBNSYS0000006294,1,Mythimna litoralis
NBNSYS0000006295,1,Mythimna l-album
NBNSYS0000006296,1,Mythimna unipuncta
NBNSYS0000006302,1,Senta flammea
NBNSYS0000006304,1,Cucullia absinthii
NBNSYS0000006306,3,Cucullia artemisiae
NBNSYS0000006309,2,Cucullia umbratica
NBNSYS0000006312,3,Cucullia lychnitis
NBNSYS0000006314,3,Cucullia verbasci
NBNSYS0000006316,1,Calophasia lunula
NBNSYS0000006317,2,Calophasia platyptera
NBNSYS0000006321,1,Brachionycha nubeculosa
NBNSYS0000006322,1,Dasypolia templi
NBNSYS0000006325,1,Aporophyla nigra
NBNSYS0000006328,2,Lithophane semibrunnea
NBNSYS0000006331,2,Lithophane furcifera
NBNSYS0000006332,2,Lithophane lamda
NBNSYS0000006335,2,Xylena exsoleta
NBNSYS0000006336,1,Xylocampa areola
NBNSYS0000006338,1,Allophyes oxyacanthae
NBNSYS0000006341,1,Dryobotodes eremita
NBNSYS0000006343,2,Mniotype adusta
NBNSYS0000006344,1,Trigonophora flammea
NBNSYS0000006347,1,Antitype chi
NBNSYS0000006351,1,Eupsilia transversa
NBNSYS0000006354,2,Conistra ligula
NHMSYS0021566608,2,Sunira circellaris
NHMSYS0021566593,1,Leptologia lota
NHMSYS0021566573,2,Anchoscelis helvola
NHMSYS0021566568,2,Anchoscelis litura
NBNSYS0000006364,1,Atethmia centrago
NHMSYS0021566583,1,Anchoscelis lunosa
NBNSYS0000006368,1,Xanthia togata
NBNSYS0000006372,1,Moma alpium
NBNSYS0000006374,1,Acronicta aceris
NBNSYS0000006375,1,Acronicta leporina
NBNSYS0000006376,1,Acronicta alni
NBNSYS0000006379,4,Acronicta psi
NBNSYS0000006381,1,Acronicta menyanthidis
NBNSYS0000006384,2,Acronicta rumicis
NBNSYS0000006385,2,Simyra albovenosa
NBNSYS0000006387,1,Cryphia algae
NBNSYS0000006391,1,Tathorhynchus exsiccata
NBNSYS0000006392,2,Amphipyra pyramidea
NBNSYS0000006395,1,Amphipyra tragopoginis
NBNSYS0000006396,1,Mormo maura
NBNSYS0000006397,1,Dypterygia scabriuscula
NBNSYS0000006398,2,Rusina ferruginea
NBNSYS0000006399,1,Thalpophila matura
NBNSYS0000006400,1,Trachea atriplicis
NBNSYS0000006401,1,Euplexia lucipara
NBNSYS0000006402,1,Phlogophora meticulosa
NBNSYS0000006403,2,Pseudenargia ulicis
NBNSYS0000006404,1,Callopistria juventina
NBNSYS0000006405,1,Callopistria latreillei
NBNSYS0000006411,1,Dicycla oo
NBNSYS0000006412,2,Cosmia affinis
NBNSYS0000006413,1,Cosmia diffinis
NBNSYS0000006414,1,Cosmia trapezina
NBNSYS0000006417,1,Apamea monoglypha
NBNSYS0000006419,2,Apamea sublustris
NBNSYS0000006424,2,Apamea oblonga
NBNSYS0000006425,1,Apamea crenata
NBNSYS0000006426,1,Apamea epomidion
NBNSYS0000006427,1,Apamea lateritia
NBNSYS0000006433,1,Apamea scolopacina
NBNSYS0000006435,4,Oligia strigilis
NBNSYS0000006436,4,Oligia versicolor
NBNSYS0000006438,1,Oligia fasciuncula
NBNSYS0000006442,4,Mesapamea secalis
NBNSYS0000006443,4,Mesapamea didyma
NBNSYS0000006444,2,Photedes captiuncula
NBNSYS0000006445,1,Photedes minima
NBNSYS0000006462,4,Amphipoea lucens
NBNSYS0000006464,4,Amphipoea crinanensis
NBNSYS0000006465,4,Amphipoea oculea
NBNSYS0000006466,1,Hydraecia micacea
NBNSYS0000006467,2,Hydraecia petasitis
NBNSYS0000006472,1,Celaena haworthii
NBNSYS0000006474,1,Nonagria typhae
NBNSYS0000006476,2,Archanara dissoluta
NBNSYS0000006481,2,Sedina buettneri
NBNSYS0000006484,2,Coenobia rufa
NBNSYS0000006485,1,Charanyca trigrammica
NBNSYS0000006488,4,Hoplodrina superstes
NBNSYS0000006491,1,Spodoptera littoralis
NBNSYS0000006492,2,Caradrina morpheus
NBNSYS0000006494,2,Caradrina clavipalpis
NBNSYS0000006500,1,Stilbia anomala
NBNSYS0000006501,2,Synthymia fixa
NBNSYS0000006503,2,Panemeria tenebrata
NBNSYS0000006504,1,Periphanes delphinii
NBNSYS0000006505,1,Pyrrhia umbra
NBNSYS0000006507,2,Heliothis viriplaca
NBNSYS0000006508,2,Heliothis maritima
NBNSYS0000006515,3,Eublemma minutata
NBNSYS0000006517,2,Deltote deceptoria
NBNSYS0000006518,1,Deltote uncula
NBNSYS0000006519,1,Deltote bankiana
NBNSYS0000006521,1,Acontia lucida
NBNSYS0000006524,2,Earias clorana
NBNSYS0000006526,5,Earias insulana
NBNSYS0000006530,1,Colocasia coryli
NBNSYS0000006536,2,Ctenoplusia accentifera
NBNSYS0000006539,1,Diachrysia chrysitis
NBNSYS0000006541,1,Macdunnoughia confusa
NBNSYS0000006542,1,Polychrysia moneta
NBNSYS0000006543,5,Euchalcia variabilis
NBNSYS0000006544,2,Plusia festucae
NBNSYS0000006546,1,Autographa gamma
NBNSYS0000006547,1,Autographa pulchrina
NBNSYS0000006548,1,Autographa jota
NBNSYS0000006552,2,Syngrapha interrogationis
NBNSYS0000006555,2,Abrostola triplasia
NBNSYS0000006556,1,Catocala fraxini
NBNSYS0000006558,1,Catocala electa
NBNSYS0000006565,1,Dysgonia algira
NBNSYS0000006566,1,Grammodes stolida
NBNSYS0000006570,1,Lygephila pastinum
NBNSYS0000006573,1,Scoliopteryx libatrix
NBNSYS0000006574,2,Phytometra viridaria
NBNSYS0000006578,1,Rivula sericealis
NBNSYS0000006579,1,Parascotia fuliginaria
NBNSYS0000006580,1,Hypena crassalis
NBNSYS0000006581,1,Hypena proboscidalis
NBNSYS0000006584,1,Hypena rostralis
NBNSYS0000006586,2,Schrankia costaestrigalis
NBNSYS0000006595,2,Herminia tarsicrinalis
NBNSYS0000006598,1,Paracolax tristalis
NBNSYS0000011345,2,Nycteola revayana
NBNSYS0000025777,3,Whittleia retiella
NBNSYS0000025779,3,Pachythelia villosella
NBNSYS0000025782,3,Sterrhopterix fusca
NBNSYS0000025847,4,Leucoptera orobi
NBNSYS0000025873,4,Caloptilia betulicola
NBNSYS0000025900,4,Parornix torquillella
NBNSYS0000025925,2,Phyllonorycter viminiella
NBNSYS0000026009,3,Yponomeuta irrorella
NBNSYS0000026058,2,Acrolepia autumnitella
NBNSYS0000026071,3,Coleophora albella
NBNSYS0000026139,4,Coleophora follicularis
NBNSYS0000026169,4,Coleophora tamesis
NBNSYS0000026221,2,Ethmia terminella
NBNSYS0000026222,1,Ethmia dodecea
NBNSYS0000026224,1,Ethmia bipunctella
NBNSYS0000026225,3,Ethmia pusiella
NBNSYS0000026227,3,Metzneria littorella
NBNSYS0000026233,2,Monochroa cytisella
NBNSYS0000026301,3,Prolita solutella
NBNSYS0000026821,2,Crambus uliginosellus
NBNSYS0000026824,2,Crambus pratella
NBNSYS0000026831,1,Agriphila latistria
NBNSYS0000026839,1,Catoptria furcatellus
NBNSYS0000026848,2,Pediasia aridella
NBNSYS0000026894,3,Pyrausta sanguinalis
NBNSYS0000026924,1,Udea uliginosalis
NBNSYS0000026942,1,Agrotera nemoralis
